"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"BT 145",0.390957363991454,9.9154,0.2718,1.06164795719028,1.22773746984411,11.7847188777481,0.85290527353589
"BT179",0.00875932811512107,14.772,75.78,NA,1.57235486216862,65.8080532238828,37.0920912090463
"EC-GI-10",0.0700899660646555,14.095,1.45,NA,2.24830495635558,80.6903070233835,1.4689860267588
"EFO-21",0.0962877511928093,13.704,2.33,NA,4,66.3819617800434,2.48920939701589
"FTC-133",0.0456025365868783,14.433,2.003,NA,4,86.0400614486839,1.88488144797127
"JHUEM-3",0.0612148196708473,14.096,2.434,NA,4,75.7693591036361,3.14392171234658
"LK-2",0.224323488870064,12.062,12.94,12.8815088410852,0.47187981823858,0,12.8815088410852
"LS1034",0.0268903109289097,14.587,2486,1050.93552530028,0.544440269508838,0,1050.93552530028
"MKN7",0.0815058093889,13.979,2.08,NA,4,74.9187576354887,1.90714891783079
"HCC1428",0.240992914939752,12.211,0.1541,NA,4,65.1353602089045,0.151906987338875
"NCI-H2029",0.0657161403574888,14.138,1.151,NA,3.99159241255094,81.1755111926228,1.61429193605924
"MKN74.1",0.0365146196465859,14.489,2.456,NA,4,86.7866509183109,2.66861319639587
"SH-10-TC",0.0539278951879441,14.322,0.9921,NA,0.466203402254827,87.4546989936405,1.1816054207617
"SNU-449",0.0563929862054976,14.251,2.098,NA,3.49782730348356,81.9093484656911,2.09009315297122
"T3M-10",3.63591564189658e-14,15.107,1.485e-07,NA,4,97.3612387999632,7246.35371810698
"BT 112",0.0359714747432312,14.582,6.832,NA,4,66.0679698523715,8.77413776325137
"CCF-STTG1",0,17.9,5.662e-12,NA,1,100,9.2
"COLO 800",0.1225055516071,13.138,11.58,14.8019464349652,0.97024525387806,8.5743902046786,12.1930452841345
"DK-MG",0.049233952231331,14.137,7.052,NA,4,57.0329603614349,8.2450614790583
"GP2d",0,15.617,4.531e-05,NA,4,100,1e+06
"NCI-H1869",0.0438737885265384,16.242,0,NA,4,58.6517550315489,8.76789095026186
"IA-LM",0,16.906,2.33e-18,NA,4,100,370462.087884152
"JHOM-1",0.0140389136333707,15,197.4,NA,4,85.4737617138136,9.39995106281972
"JL-1",0.0269768457435577,14.381,9.738,NA,4,62.918917522788,11.2884842671561
"KYSE-450",0.145611672065741,12.679,16.51,9.00984028057972,1.17051191827188,0,9.00984028057972
"LC-1/sq-SF",0.0797249937224393,13.597,16.85,18.2974730263764,1.26197384170179,3.76408401062171,17.197158408975
"RCM-1 [Human rectum adenocarcinoma]",0.0290838442660802,16.322,0.7615,NA,4,76.0373048016283,7.85275245516497
"SNU-685",0.116369557992592,13.173,1.652,11.8512838900369,1.29179555030555,11.856099466739,9.61107519897268
"CCF-STTG1.1",0.0413948036142566,16.551,5.013e-06,NA,4,63.0131418043669,8.40550002452781
"VMRC-LCD",0.080947743903378,13.761,0.8469,27.2617681476914,0.926533518155963,0,27.2617681476914
"BT 224",0.01927125482843,16.23,4.133e-14,NA,4,93.4162723617249,2.38327797052567
"HeLa.1",0.208813451820974,12.252,84.38,83.0170164071451,0.285955612464227,0,83.0170164071451
"HCC202",0,18.583,3.591e-124,NA,1.50227897901325,100,43.6096559332507
"H-STS",0.26896760226645,11.686,3.267,2.72359219434421,4,2.20265168956358,2.69308791259734
"K029AX",0.117613111722384,13.528,2.241,NA,4,62.4332242616572,2.0704230428414
"KRIJ",0.397152557110949,10.021,1.063,1.08986070342348,4,2.64266544417953,1.07516546301366
"KYSE-520",0.148742690813951,13.064,2.492,4.87629224121336,4,43.8294395368451,2.89020319904029
"LOX-IMVI.1",0.369093690672021,9.9628,0.1977,1.52575402023037,0.947047417870069,0,1.52575402023037
"NCI-H1623",0.172858033264868,12.898,2.113,3.62296730857855,4,42.8621054977045,2.2269704039143
"NCI-H716",0,15,10250,NA,1,100,18
"OE19",0.0790304774996158,13.912,5.012,NA,0.921848743997069,67.9427434475202,4.18492053628149
"OE33",0.11179911533444,13.492,2.316,NA,4,61.4750100935698,2.42499821010748
"PK-1",0.254137867832866,11.673,27.98,27.9163912709461,0.298485406445675,0,27.9163912709461
"PK-45H",0.00464656578813926,15.434,6.356e-05,NA,3.22590926891568,85.8910284419718,17.5597911401715
"P-STS",0.172074470093535,12.745,5.465,28.7354132048758,0.601311058716327,29.3834291247851,6.58505859118389
"RERF-LC-Ad2",0.0584804415698242,16.58,1.933,NA,4,75.3450348914048,3.49817147878584
"U-CH1",0,16.487,0.006374,NA,1.56490854044,100,65.8069785351424
"CA46",0.238352160125179,11.394,1.386,1.75018427707569,4,22.342908468108,1.50936023365463
"COR-L47",0.311009493313712,10.498,0.1386,0.197381974447709,4,43.5944892936549,0.11808736401746
"COR-L51",0.10089319690328,17.911,1.112,13.8141623475469,2.18756735691166,41.1953674819281,6.24498160262976
"Toledo",0,16.405,2.269e-14,NA,4,100,1e+06
"NCI-H1869.1",0.137654941054996,12.911,2.301,4.87599315062364,4,45.9261573040691,2.60508350899805
